,year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
5458,1928,Gymnastics,Artistic G.,"PICKLES, Edith Carrie",GBR,Women,team competition,Bronze,1
5459,1928,Gymnastics,Artistic G.,"SEYMOUR, Ethel",GBR,Women,team competition,Bronze,1
5460,1928,Gymnastics,Artistic G.,"SMITH, Ada",GBR,Women,team competition,Bronze,1
5462,1928,Gymnastics,Artistic G.,"WOODS, Doris",GBR,Women,team competition,Bronze,1
5463,1928,Gymnastics,Artistic G.,"AGSTERIBBE, Estella",NED,Women,team competition,Gold,3
5464,1928,Gymnastics,Artistic G.,"BURGERHOF, Petronella",NED,Women,team competition,Gold,3
5465,1928,Gymnastics,Artistic G.,"DE LEVIE, Elka",NED,Women,team competition,Gold,3
5466,1928,Gymnastics,Artistic G.,"NORDHEIM, Helena",NED,Women,team competition,Gold,3
5467,1928,Gymnastics,Artistic G.,"POLAK, Ans",NED,Women,team competition,Gold,3
5468,1928,Gymnastics,Artistic G.,"SIMONS, Jud",NED,Women,team competition,Gold,3
5470,1928,Gymnastics,Artistic G.,"VAN DEN BERG, Jacomina",NED,Women,team competition,Gold,3
5491,1928,Hockey,Hockey,"BRUNNER, Georg",GER,Men,hockey,Bronze,1
5516,1928,Hockey,Hockey,"GOODSIR-CULLEN, William John",IND,Men,hockey,Gold,3
5493,1928,Hockey,Hockey,"FRANZKOWIAK, Erwin",GER,Men,hockey,Bronze,1
5518,1928,Hockey,Hockey,"KHAN, Feroze Uddin",IND,Men,hockey,Gold,3
5519,1928,Hockey,Hockey,"MARTHINS, George E.",IND,Men,hockey,Gold,3
5520,1928,Hockey,Hockey,"NORRIS, Rex A.",IND,Men,hockey,Gold,3
5521,1928,Hockey,Hockey,"PINNIGER, Broome Eric",IND,Men,hockey,Gold,3
5522,1928,Hockey,Hockey,"ROCQUE, Michael E.",IND,Men,hockey,Gold,3
5523,1928,Hockey,Hockey,"SEAMAN, Frederic S.",IND,Men,hockey,Gold,3
5524,1928,Hockey,Hockey,"SHAUKAT, Ali",IND,Men,hockey,Gold,3
5525,1928,Hockey,Hockey,"SINGH, Jaipal",IND,Men,hockey,Gold,3
5517,1928,Hockey,Hockey,"HAMMOND, Leslie Charles",IND,Men,hockey,Gold,3
5526,1928,Hockey,Hockey,"YUSUF, Sayed Mohamed",IND,Men,hockey,Gold,3
5528,1928,Hockey,Hockey,"BRAND, Johannes Willem",NED,Men,hockey,Silver,2
5529,1928,Hockey,Hockey,"DE WAAL, Reindert Berend Jan",NED,Men,hockey,Silver,2
5530,1928,Hockey,Hockey,"DUSON, Emiel Paulus Josef",NED,Men,hockey,Silver,2
5531,1928,Hockey,Hockey,"HARDEBECK, C. J. J.",NED,Men,hockey,Silver,2
5532,1928,Hockey,Hockey,"HUBRECHT, T. F.",NED,Men,hockey,Silver,2
5449,1928,Gymnastics,Artistic G.,"VACHA, Ladislav",TCH,Men,team competition,Silver,2
5533,1928,Hockey,Hockey,"JANNINK, Gerrit Jan Arnold",NED,Men,hockey,Silver,2
5534,1928,Hockey,Hockey,"KATTE, Adriaan Johan Louis",NED,Men,hockey,Silver,2
5527,1928,Hockey,Hockey,"ANKERMAN, Jan Geert",NED,Men,hockey,Silver,2
5515,1928,Hockey,Hockey,"GILL, K. S.",IND,Men,hockey,Gold,3
5514,1928,Hockey,Hockey,"GATELEY, Maurice A.",IND,Men,hockey,Gold,3
5513,1928,Hockey,Hockey,"CHAND, Dyan",IND,Men,hockey,Gold,3
5494,1928,Hockey,Hockey,"FREYBERG, Werner",GER,Men,hockey,Bronze,1
5495,1928,Hockey,Hockey,"HAAG, Theodor",GER,Men,hockey,Bronze,1
5496,1928,Hockey,Hockey,"HAUSSMANN, Hans Heinrich",GER,Men,hockey,Bronze,1
5497,1928,Hockey,Hockey,"HAVERBECK, Kurt",GER,Men,hockey,Bronze,1
5498,1928,Hockey,Hockey,"HEYMANN, Aribert",GER,Men,hockey,Bronze,1
5499,1928,Hockey,Hockey,"HOBEIN, Herbert",GER,Men,hockey,Bronze,1
5500,1928,Hockey,Hockey,"HORN, Fritz",GER,Men,hockey,Bronze,1
5501,1928,Hockey,Hockey,"IRMER, Karl-Heinz",GER,Men,hockey,Bronze,1
5502,1928,Hockey,Hockey,"KEMMER, Herbert",GER,Men,hockey,Bronze,1
5503,1928,Hockey,Hockey,"LINCKE, F.",GER,Men,hockey,Bronze,1
5504,1928,Hockey,Hockey,"MÃLLER, Herbert",GER,Men,hockey,Bronze,1
5505,1928,Hockey,Hockey,"PROFT, Werner",GER,Men,hockey,Bronze,1
5506,1928,Hockey,Hockey,"SCHÃFER, H.",GER,Men,hockey,Bronze,1
5507,1928,Hockey,Hockey,"STRANTZEN, Gerd",GER,Men,hockey,Bronze,1
5508,1928,Hockey,Hockey,"WEISS, Kurt",GER,Men,hockey,Bronze,1
5509,1928,Hockey,Hockey,"WOLLNER, Rolf",GER,Men,hockey,Bronze,1
5510,1928,Hockey,Hockey,"WÃLTJE, Heinz",GER,Men,hockey,Bronze,1
5511,1928,Hockey,Hockey,"ZANDER, Erich",GER,Men,hockey,Bronze,1
5512,1928,Hockey,Hockey,"ALLEN, Richard James",IND,Men,hockey,Gold,3
5492,1928,Hockey,Hockey,"FÃRSTENDORF, Heinz",GER,Men,hockey,Bronze,1
5448,1928,Gymnastics,Artistic G.,"TIKAL, Ladislav",TCH,Men,team competition,Silver,2
5395,1928,Football,Football,"DIAZ, Octavio J.",ARG,Men,football,Silver,2
5446,1928,Gymnastics,Artistic G.,"LOFFLER, Emanuel",TCH,Men,team competition,Silver,2
5382,1928,Football,Football,"MAZALI, AndrÃÂ©s",URU,Men,football,Gold,3
5383,1928,Football,Football,"MELOGNO, A.",URU,Men,football,Gold,3
5384,1928,Football,Football,"NASAZZI, JosÃ©",URU,Men,football,Gold,3
5385,1928,Football,Football,"PETRONE, Pedro",URU,Men,football,Gold,3
5386,1928,Football,Football,"PIRIZ, Juan",URU,Men,football,Gold,3
5387,1928,Football,Football,"SCARONE, Hector",URU,Men,football,Gold,3
5388,1928,Football,Football,"TEJERA, D.",URU,Men,football,Gold,3
5389,1928,Football,Football,"URDINARAN, Antonio",URU,Men,football,Gold,3
5381,1928,Football,Football,"GESTIDO, Alvaro",URU,Men,football,Gold,3
5390,1928,Football,Football,"BIDOGLIO, Ludovico",ARG,Men,football,Silver,2
5392,1928,Football,Football,"CALANDRA, Saul H.",ARG,Men,football,Silver,2
5393,1928,Football,Football,"CARRICABERRY, Alfredo D.",ARG,Men,football,Silver,2
5394,1928,Football,Football,"CHERRO, Roberto",ARG,Men,football,Silver,2
5396,1928,Football,Football,"EVARISTO, J.",ARG,Men,football,Silver,2
5397,1928,Football,Football,"FERREIRA, Manuel",ARG,Men,football,Silver,2
5398,1928,Football,Football,"GAINZARAIN, Enrique",ARG,Men,football,Silver,2
5399,1928,Football,Football,"GOMEZ, S. N.",ARG,Men,football,Silver,2
5400,1928,Football,Football,"HELMAN, A.",ARG,Men,football,Silver,2
5391,1928,Football,Football,"BOSIO, Angel",ARG,Men,football,Silver,2
5401,1928,Football,Football,"MEDICI, Angel Segundo",ARG,Men,football,Silver,2
5380,1928,Football,Football,"FIGUEROA, Roberto",URU,Men,football,Gold,3
5378,1928,Football,Football,"CEA, Pedro",URU,Men,football,Gold,3
5361,1928,Football,Football,"PIETROBONI, Silvio",ITA,Men,football,Bronze,1
5535,1928,Hockey,Hockey,"KOP, August Johannes",NED,Men,hockey,Silver,2
5362,1928,Football,Football,"PITTO, Alfredo",ITA,Men,football,Bronze,1
5363,1928,Football,Football,"RIVOLTA, Enrico",ITA,Men,football,Bronze,1
5364,1928,Football,Football,"ROSETTA, Virginio",ITA,Men,football,Bronze,1
5365,1928,Football,Football,"ROSSETTI, Gino",ITA,Men,football,Bronze,1
5366,1928,Football,Football,"SCHIAVIO, Angelo",ITA,Men,football,Bronze,1
5367,1928,Football,Football,"VIVIANO, A.",ITA,Men,football,Bronze,1
5379,1928,Football,Football,"FERNANDEZ, Lorenzo",URU,Men,football,Gold,3
5368,1928,Football,Football,"ANDRADE, JosÃ©",URU,Men,football,Gold,3
5370,1928,Football,Football,"ARISPE, Pedro",URU,Men,football,Gold,3
5371,1928,Football,Football,"ARREMON, Juan Pedro",URU,Men,football,Gold,3
5372,1928,Football,Football,"BARTIBAS, V.",URU,Men,football,Gold,3
5373,1928,Football,Football,"BATIGNANI, F.",URU,Men,football,Gold,3
5374,1928,Football,Football,"BORJAS, RenÃ©",URU,Men,football,Gold,3
5375,1928,Football,Football,"CAMPOLO, Antonio",URU,Men,football,Gold,3
5376,1928,Football,Football,"CANAVESI, Adhemar",URU,Men,football,Gold,3
5377,1928,Football,Football,"CASTRO, Hector",URU,Men,football,Gold,3
5369,1928,Football,Football,"ANSELMO, P.",URU,Men,football,Gold,3
5402,1928,Football,Football,"MONTI, Luis Felipe",ARG,Men,football,Silver,2
5403,1928,Football,Football,"OCHOA, P.",ARG,Men,football,Silver,2
5404,1928,Football,Football,"ORLANDINI, Rodolfo",ARG,Men,football,Silver,2
5428,1928,Gymnastics,Artistic G.,"CIOTTI, Dragutin",YUG,Men,team competition,Bronze,1
5429,1928,Gymnastics,Artistic G.,"DERGANC, Stane",YUG,Men,team competition,Bronze,1
5430,1928,Gymnastics,Artistic G.,"GREGORKA, Boris",YUG,Men,team competition,Bronze,1
5431,1928,Gymnastics,Artistic G.,"MALEJ, Anton",YUG,Men,team competition,Bronze,1
5432,1928,Gymnastics,Artistic G.,"PORENTA, Ivan",YUG,Men,team competition,Bronze,1
5433,1928,Gymnastics,Artistic G.,"PRIMOZIC, Josip",YUG,Men,team competition,Bronze,1
5434,1928,Gymnastics,Artistic G.,"STUKELJ, Leon",YUG,Men,team competition,Bronze,1
5435,1928,Gymnastics,Artistic G.,"GRIEDER, Hans",SUI,Men,team competition,Gold,3
5427,1928,Gymnastics,Artistic G.,"ANTOSIEWIC, Eduard",YUG,Men,team competition,Bronze,1
5436,1928,Gymnastics,Artistic G.,"GÃTTINGER, August",SUI,Men,team competition,Gold,3
5438,1928,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,team competition,Gold,3
5439,1928,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,team competition,Gold,3
5440,1928,Gymnastics,Artistic G.,"PFISTER, Otto",SUI,Men,team competition,Gold,3
5441,1928,Gymnastics,Artistic G.,"STEINEMANN, Eduard",SUI,Men,team competition,Gold,3
5442,1928,Gymnastics,Artistic G.,"WEZEL, Melchior",SUI,Men,team competition,Gold,3
5443,1928,Gymnastics,Artistic G.,"EFFENBERGER, Josef",TCH,Men,team competition,Silver,2
5444,1928,Gymnastics,Artistic G.,"GAJDOS, Jan",TCH,Men,team competition,Silver,2
5445,1928,Gymnastics,Artistic G.,"KOUTNY, Jan",TCH,Men,team competition,Silver,2
5437,1928,Gymnastics,Artistic G.,"HÃNGGI, Hermann",SUI,Men,team competition,Gold,3
5426,1928,Gymnastics,Artistic G.,"VACHA, Ladislav",TCH,Men,rings,Silver,2
5425,1928,Gymnastics,Artistic G.,"STUKELJ, Leon",YUG,Men,rings,Gold,3
5424,1928,Gymnastics,Artistic G.,"LOFFLER, Emanuel",TCH,Men,rings,Bronze,1
5405,1928,Football,Football,"ORSI, Raimundo B.",ARG,Men,football,Silver,2
5406,1928,Football,Football,"PATERNOSTER, Fernando",ARG,Men,football,Silver,2
5407,1928,Football,Football,"PERDUCCA, Feliciano Angel",ARG,Men,football,Silver,2
5408,1928,Football,Football,"PERINETTI, N.",ARG,Men,football,Silver,2
5409,1928,Football,Football,"TARASCONI, Domingo Alberto",ARG,Men,football,Silver,2
5410,1928,Football,Football,"WEIHMULLER, L. F.",ARG,Men,football,Silver,2
5411,1928,Football,Football,"ZUMELZU, A. B.",ARG,Men,football,Silver,2
5412,1928,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Men,horizontal bar,Bronze,1
5413,1928,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,horizontal bar,Gold,3
5414,1928,Gymnastics,Artistic G.,"NERI, Romeo",ITA,Men,horizontal bar,Silver,2
5415,1928,Gymnastics,Artistic G.,"STUKELJ, Leon",YUG,Men,individual all-round,Bronze,1
5416,1928,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,individual all-round,Gold,3
5417,1928,Gymnastics,Artistic G.,"HÃNGGI, Hermann",SUI,Men,individual all-round,Silver,2
5418,1928,Gymnastics,Artistic G.,"HÃNGGI, Hermann",SUI,Men,parallel bars,Bronze,1
5419,1928,Gymnastics,Artistic G.,"VACHA, Ladislav",TCH,Men,parallel bars,Gold,3
5420,1928,Gymnastics,Artistic G.,"PRIMOZIC, Josip",YUG,Men,parallel bars,Silver,2
5421,1928,Gymnastics,Artistic G.,"SAVOLAINEN, Heikki",FIN,Men,pommel horse,Bronze,1
5422,1928,Gymnastics,Artistic G.,"HÃNGGI, Hermann",SUI,Men,pommel horse,Gold,3
5423,1928,Gymnastics,Artistic G.,"MIEZ, Georges",SUI,Men,pommel horse,Silver,2
5447,1928,Gymnastics,Artistic G.,"SUPCIK, Bedrich",TCH,Men,team competition,Silver,2
5536,1928,Hockey,Hockey,"LEEMBRUGGEN, G.",NED,Men,hockey,Silver,2
5645,1928,Sailing,Sailing,"SCHLÃTTER, P.",DEN,Men,6m,Silver,2
5538,1928,Hockey,Hockey,"MULLER V. CZERNICKI, O. F.",NED,Men,hockey,Silver,2
5651,1928,Sailing,Sailing,"SANDBLOM, J.P.",SWE,Men,8m,Bronze,1
5652,1928,Sailing,Sailing,"TOERSLEFF, O.W.F.",SWE,Men,8m,Bronze,1
5653,1928,Sailing,Sailing,"DE VRIES LENTSCH JR., Willem",NED,Men,8m,Silver,2
5654,1928,Sailing,Sailing,"DE WIT, M.",NED,Men,8m,Silver,2
5655,1928,Sailing,Sailing,"DOEDES, L.",NED,Men,8m,Silver,2
5656,1928,Sailing,Sailing,"KERSKEN, H.",NED,Men,8m,Silver,2
5657,1928,Sailing,Sailing,"VAN HOOLWERFF, J.C.",NED,Men,8m,Silver,2
5658,1928,Sailing,Sailing,"VAN STAVEREN, C.",NED,Men,8m,Silver,2
5650,1928,Sailing,Sailing,"SANDBLOM, J.N.",SWE,Men,8m,Bronze,1
5659,1928,Sailing,Sailing,"HERIOT, Virginie",FRA,Women,8m,Gold,3
5661,1928,Weightlifting,Weightlifting,"ANDRYSEK, Franz Joseph",AUT,Men,"- 60kg, total (featherweight)",Gold,3
5662,1928,Weightlifting,Weightlifting,"GABETTI, Pierino",ITA,Men,"- 60kg, total (featherweight)",Silver,2
5663,1928,Weightlifting,Weightlifting,"SKOBLA, Jaroslav",TCH,Men,"+ 82.5kg, total (heavyweight)",Bronze,1
5664,1928,Weightlifting,Weightlifting,"STRASSBERGER, Josef",GER,Men,"+ 82.5kg, total (heavyweight)",Gold,3
5665,1928,Weightlifting,Weightlifting,"LUHAÃÃR, Arnold",EST,Men,"+ 82.5kg, total (heavyweight)",Silver,2
5666,1928,Weightlifting,Weightlifting,"ARNOUT, Fernand",FRA,Men,"60 - 67.5kg, total (lightweight)",Bronze,1
5667,1928,Weightlifting,Weightlifting,"HAAS, Hans",AUT,Men,"60 - 67.5kg, total (lightweight)",Gold,3
5668,1928,Weightlifting,Weightlifting,"HELBIG, Kurt",GER,Men,"60 - 67.5kg, total (lightweight)",Gold,3
5660,1928,Weightlifting,Weightlifting,"WÃLPERT, Hans",GER,Men,"- 60kg, total (featherweight)",Bronze,1
5669,1928,Weightlifting,Weightlifting,"SCHEFFER, August",NED,Men,"67.5 - 75kg, total (middleweight)",Bronze,1
5649,1928,Sailing,Sailing,"SANDBLOM, C.G.",SWE,Men,8m,Bronze,1
5647,1928,Sailing,Sailing,"HAMMAR, Clarence",SWE,Men,8m,Bronze,1
5628,1928,Rowing,Rowing,"PEARCE, Henry Robert",AUS,Men,single sculls (1x),Gold,3
5629,1928,Rowing,Rowing,"MYERS, Kenneth",USA,Men,single sculls (1x),Silver,2
5630,1928,Sailing,Sailing,"BROMAN, B.",FIN,Men,12 foot dinghy individual,Bronze,1
5631,1928,Sailing,Sailing,"THORELL, Sven",SWE,Men,12 foot dinghy individual,Gold,3
5632,1928,Sailing,Sailing,"ROBERT, Henrik",NOR,Men,12 foot dinghy individual,Silver,2
5633,1928,Sailing,Sailing,"FAEHLMANN, A.",EST,Men,6m,Bronze,1
5634,1928,Sailing,Sailing,"FAEHLMANN, G.",EST,Men,6m,Bronze,1
5635,1928,Sailing,Sailing,"VOGDT, E.",EST,Men,6m,Bronze,1
5648,1928,Sailing,Sailing,"HOLM, Tore",SWE,Men,8m,Bronze,1
5636,1928,Sailing,Sailing,"VON WIREN, W.",EST,Men,6m,Bronze,1
5638,1928,Sailing,Sailing,"ANKER, E.",NOR,Men,6m,Gold,3
5639,1928,Sailing,Sailing,"ANKER, Johan August",NOR,Men,6m,Gold,3
5640,1928,Sailing,Sailing,"BRYHN, H.P.",NOR,Men,6m,Gold,3
5641,1928,Sailing,Sailing,"CROWN PRINCE OLAV, H.R.H.",NOR,Men,6m,Gold,3
5642,1928,Sailing,Sailing,HOY-PETERSEN,DEN,Men,6m,Silver,2
5643,1928,Sailing,Sailing,"LINCK, S.",DEN,Men,6m,Silver,2
5644,1928,Sailing,Sailing,"MOELLER, Edmund Otto Jr.",DEN,Men,6m,Silver,2
5646,1928,Sailing,Sailing,"VETT, Vilhelm",DEN,Men,6m,Silver,2
5637,1928,Sailing,Sailing,"WEKSCHIN, N.",EST,Men,6m,Bronze,1
5670,1928,Weightlifting,Weightlifting,"FRANÃOIS, Roger",FRA,Men,"67.5 - 75kg, total (middleweight)",Gold,3
5671,1928,Weightlifting,Weightlifting,"GALIMBERTI, Carlo",ITA,Men,"67.5 - 75kg, total (middleweight)",Silver,2
5672,1928,Weightlifting,Weightlifting,"VERHEYEN, Johannes",NED,Men,"75 - 82.5kg, total (light-heavyweight)",Bronze,1
5696,1928,Wrestling,Wrestling Gre-R,"GOZZI, Giovanni",ITA,Men,- 58kg (bantamweight),Bronze,1
5697,1928,Wrestling,Wrestling Gre-R,"LEUCHT, K.",GER,Men,- 58kg (bantamweight),Gold,3
5698,1928,Wrestling,Wrestling Gre-R,"MAUDR, Jindrich",TCH,Men,- 58kg (bantamweight),Silver,2
5699,1928,Wrestling,Wrestling Gre-R,"GEHRING, Georg",GER,Men,+ 82.5kg (super heavyweight),Bronze,1
5700,1928,Wrestling,Wrestling Gre-R,"SVENSSON, Rudolf",SWE,Men,+ 82.5kg (super heavyweight),Gold,3
5701,1928,Wrestling,Wrestling Gre-R,"NYSTRÃM, Hjalmar Eemil",FIN,Men,+ 82.5kg (super heavyweight),Silver,2
5702,1928,Wrestling,Wrestling Gre-R,"QUAGLIA, Gerolamo",ITA,Men,58 - 60kg (featherweight),Bronze,1
5703,1928,Wrestling,Wrestling Gre-R,"WALI, W.",EST,Men,58 - 60kg (featherweight),Gold,3
5695,1928,Wrestling,Wrestling Free.,"BÃGLI, A.",SUI,Men,79 - 87kg (light-heavyweight),Silver,2
5704,1928,Wrestling,Wrestling Gre-R,"MALMBERG, Eric",SWE,Men,58 - 60kg (featherweight),Silver,2
5706,1928,Wrestling,Wrestling Gre-R,"KERESZTES, Lajos",HUN,Men,60 - 67.5kg (lightweight),Gold,3
5707,1928,Wrestling,Wrestling Gre-R,"SPERLING, Eduard",GER,Men,60 - 67.5kg (lightweight),Silver,2
5708,1928,Wrestling,Wrestling Gre-R,"KUSNETS, Albert",EST,Men,67.5 - 75kg (middleweight),Bronze,1
5709,1928,Wrestling,Wrestling Gre-R,"KOKKINEN, VÃ¤inÃ¶ Anselmi",FIN,Men,67.5 - 75kg (middleweight),Gold,3
5710,1928,Wrestling,Wrestling Gre-R,"PAPP, L.",HUN,Men,67.5 - 75kg (middleweight),Silver,2
5711,1928,Wrestling,Wrestling Gre-R,"PELLINEN, Onni",FIN,Men,75 - 82.5kg (light-heavyweight),Bronze,1
5712,1928,Wrestling,Wrestling Gre-R,"MOUSTAPHA, Ibrahim",EGY,Men,75 - 82.5kg (light-heavyweight),Gold,3
5360,1928,Football,Football,"PASTORE, P.",ITA,Men,football,Bronze,1
5705,1928,Wrestling,Wrestling Gre-R,"VESTERLUND, E.V.",FIN,Men,60 - 67.5kg (lightweight),Bronze,1
5694,1928,Wrestling,Wrestling Free.,"SJÃSTEDT, Thure",SWE,Men,79 - 87kg (light-heavyweight),Gold,3
5693,1928,Wrestling,Wrestling Free.,"LEFEBVRE, H.",FRA,Men,79 - 87kg (light-heavyweight),Bronze,1
5692,1928,Wrestling,Wrestling Free.,"STOCKTON, Donald Parker",CAN,Men,72 - 79kg (middleweight),Silver,2
5673,1928,Weightlifting,Weightlifting,"NOSSEIR, El Sayed Mohamed",EGY,Men,"75 - 82.5kg, total (light-heavyweight)",Gold,3
5674,1928,Weightlifting,Weightlifting,"HOSTIN, Louis",FRA,Men,"75 - 82.5kg, total (light-heavyweight)",Silver,2
5675,1928,Wrestling,Wrestling Free.,"TRIFUNOV, James",CAN,Men,- 56kg (bantamweight),Bronze,1
5676,1928,Wrestling,Wrestling Free.,"MÃKINEN, Kaarlo E.",FIN,Men,- 56kg (bantamweight),Gold,3
5677,1928,Wrestling,Wrestling Free.,"SPAPEN, Edmond",BEL,Men,- 56kg (bantamweight),Silver,2
5678,1928,Wrestling,Wrestling Free.,"DAME, Edmond",FRA,Men,+ 87kg (heavyweight),Bronze,1
5679,1928,Wrestling,Wrestling Free.,"RICKTTOFF, Johan",SWE,Men,+ 87kg (heavyweight),Gold,3
5680,1928,Wrestling,Wrestling Free.,"SIHVOLA, A.",FIN,Men,+ 87kg (heavyweight),Silver,2
5681,1928,Wrestling,Wrestling Free.,"MINDER, Hans",SUI,Men,56 - 61kg (featherweight),Bronze,1
5682,1928,Wrestling,Wrestling Free.,"MORRISON, Allie Roy",USA,Men,56 - 61kg (featherweight),Gold,3
5683,1928,Wrestling,Wrestling Free.,"PIHLAJAMÃKI, Kustaa",FIN,Men,56 - 61kg (featherweight),Silver,2
5684,1928,Wrestling,Wrestling Free.,"LEINO, Eino Aukusti",FIN,Men,61 - 66kg (lightweight),Bronze,1
5685,1928,Wrestling,Wrestling Free.,"KAPP, Osvald",EST,Men,61 - 66kg (lightweight),Gold,3
5686,1928,Wrestling,Wrestling Free.,"PACÃME, Charles",FRA,Men,61 - 66kg (lightweight),Silver,2
5687,1928,Wrestling,Wrestling Free.,"LETCHFORD, Maurice E.",CAN,Men,66 - 72kg (welterweight),Bronze,1
5688,1928,Wrestling,Wrestling Free.,"HAAVISTO, Arvo",FIN,Men,66 - 72kg (welterweight),Gold,3
5689,1928,Wrestling,Wrestling Free.,"APPLETON, Lloyd Otto",USA,Men,66 - 72kg (welterweight),Silver,2
5690,1928,Wrestling,Wrestling Free.,"RABIN, S.",GBR,Men,72 - 79kg (middleweight),Bronze,1
5691,1928,Wrestling,Wrestling Free.,"KYBURZ, E.",SUI,Men,72 - 79kg (middleweight),Gold,3
5627,1928,Rowing,Rowing,"COLLET, Theodore David Anthony",GBR,Men,single sculls (1x),Bronze,1
5537,1928,Hockey,Hockey,"MANGELAAR MEERTENS, H. J. L.",NED,Men,hockey,Silver,2
5626,1928,Rowing,Rowing,"PRÃAUX, Henri",FRA,Men,pair-oared shell with coxswain (2+),Silver,2
5624,1928,Rowing,Rowing,"MARCELLE, Armand",FRA,Men,pair-oared shell with coxswain (2+),Silver,2
5561,1928,Rowing,Rowing,"MCILVAINE, Charles Joseph",USA,Men,double sculls (2x),Gold,3
5562,1928,Rowing,Rowing,"GUEST, John Schofield",CAN,Men,double sculls (2x),Silver,2
5563,1928,Rowing,Rowing,"WRIGHT JR., Joseph William",CAN,Men,double sculls (2x),Silver,2
5564,1928,Rowing,Rowing,"DONNELLY, John Henry",CAN,Men,eight with coxswain (8+),Bronze,1
5565,1928,Rowing,Rowing,"FIDDES, Frank James",CAN,Men,eight with coxswain (8+),Bronze,1
5566,1928,Rowing,Rowing,"HAND, John L.",CAN,Men,eight with coxswain (8+),Bronze,1
5567,1928,Rowing,Rowing,"HEDGES, Frederick Charles",CAN,Men,eight with coxswain (8+),Bronze,1
5568,1928,Rowing,Rowing,"MEECH, Athol Charles",CAN,Men,eight with coxswain (8+),Bronze,1
5560,1928,Rowing,Rowing,"COSTELLO, Paul Vincent",USA,Men,double sculls (2x),Gold,3
5569,1928,Rowing,Rowing,"MURDOCH, Jack L.",CAN,Men,eight with coxswain (8+),Bronze,1
5571,1928,Rowing,Rowing,"RICHARDSON, Herbert Trenchard",CAN,Men,eight with coxswain (8+),Bronze,1
5572,1928,Rowing,Rowing,"ROSS, William M.",CAN,Men,eight with coxswain (8+),Bronze,1
5573,1928,Rowing,Rowing,"BLESSING, Donald F.",USA,Men,eight with coxswain (8+),Gold,3
5574,1928,Rowing,Rowing,"BRINCK, John Manning",USA,Men,eight with coxswain (8+),Gold,3
5575,1928,Rowing,Rowing,"CALDWELL, Hubert Aspinwall",USA,Men,eight with coxswain (8+),Gold,3
5576,1928,Rowing,Rowing,"DALLY, William Morris",USA,Men,eight with coxswain (8+),Gold,3
5577,1928,Rowing,Rowing,"DONLON, Peter Dwight",USA,Men,eight with coxswain (8+),Gold,3
5578,1928,Rowing,Rowing,"FREDERICK, Francis Harland",USA,Men,eight with coxswain (8+),Gold,3
5570,1928,Rowing,Rowing,"NORRIS, Charles Edgar",CAN,Men,eight with coxswain (8+),Bronze,1
5579,1928,Rowing,Rowing,"STALDER, Marvin Frederick",USA,Men,eight with coxswain (8+),Gold,3
5559,1928,Rowing,Rowing,"LOSERT, Leo",AUT,Men,double sculls (2x),Bronze,1
5557,1928,Rowing,Rowing,"O'BRIEN, Terence Noel",GBR,Men,coxless pair (2-),Silver,2
5539,1928,Hockey,Hockey,"TRESLING, Albert Willem",NED,Men,hockey,Silver,2
5713,1928,Wrestling,Wrestling Gre-R,"RIEGER, A.",GER,Men,75 - 82.5kg (light-heavyweight),Silver,2
5541,1928,Hockey,Hockey,"VAN DE ROVAERT, Paulus",NED,Men,hockey,Silver,2
5542,1928,Hockey,Hockey,"VAN DER HAGEN, C. J.",NED,Men,hockey,Silver,2
5543,1928,Hockey,Hockey,"VAN DER VEEN, Robert",NED,Men,hockey,Silver,2
5544,1928,Hockey,Hockey,"VAN LIEROP, Antoine Robert",NED,Men,hockey,Silver,2
5545,1928,Hockey,Hockey,"VAN TIENHOVEN VAN DEN BOGAARD, J. J.",NED,Men,hockey,Silver,2
5546,1928,Hockey,Hockey,"VAN VOORST VAN BEEST, J. M.",NED,Men,hockey,Silver,2
5558,1928,Rowing,Rowing,"FLESSL, Viktor",AUT,Men,double sculls (2x),Bronze,1
5547,1928,Hockey,Hockey,"VISSER 'T HOOFT, Hendrik Philip",NED,Men,hockey,Silver,2
5549,1928,Modern Pentathlon,Modern Pentath.,"KAHL, Helmut",GER,Men,Individual competition,Bronze,1
5550,1928,Modern Pentathlon,Modern Pentath.,"THOFELT, Sven",SWE,Men,Individual competition,Gold,3
5551,1928,Modern Pentathlon,Modern Pentath.,"LINDMAN, Bo S. G.",SWE,Men,Individual competition,Silver,2
5552,1928,Rowing,Rowing,"MCDOWELL, Paul L.",USA,Men,coxless pair (2-),Bronze,1
5553,1928,Rowing,Rowing,"SCHMITT, John Victor",USA,Men,coxless pair (2-),Bronze,1
5554,1928,Rowing,Rowing,"MÃSCHTER, Kurt",GER,Men,coxless pair (2-),Gold,3
5555,1928,Rowing,Rowing,"MÃLLER, Bruno",GER,Men,coxless pair (2-),Gold,3
5556,1928,Rowing,Rowing,"NISBET, Robert Archibald",GBR,Men,coxless pair (2-),Silver,2
5548,1928,Hockey,Hockey,"WENTHOLT, N.",NED,Men,hockey,Silver,2
